date,Releasing_Doctor,sum
28/01/2020,6777,4
28/01/2020,11497,7
28/01/2020,8958,4
28/01/2020,11612,6
28/01/2020,6773,13
28/01/2020,10170,3
28/01/2020,9851,1
28/01/2020,9703,1
28/01/2020,11195,9
28/01/2020,11350,6
28/01/2020,11040,3
28/01/2020,6885,12
28/01/2020,7893,2
28/01/2020,6774,1
28/01/2020,7680,15
28/01/2020,11791,1
28/01/2020,8075,7
28/01/2020,10933,6
28/01/2020,9073,12
28/01/2020,6768,10
28/01/2020,10811,5
28/01/2020,10465,2
28/01/2020,9971,6
28/01/2020,9762,6
29/01/2020,10537,5
29/01/2020,6884,12
29/01/2020,11662,2
29/01/2020,11793,8
29/01/2020,11673,8
29/01/2020,10033,5
29/01/2020,10262,3
29/01/2020,11670,5
29/01/2020,8972,1
29/01/2020,11669,7
29/01/2020,11760,2
29/01/2020,6861,8
29/01/2020,9749,1
29/01/2020,7905,5
29/01/2020,10811,2
29/01/2020,10255,13
29/01/2020,6774,1
29/01/2020,11010,11
29/01/2020,10408,1
29/01/2020,7993,10
29/01/2020,6939,9
29/01/2020,11794,2
29/01/2020,11638,2
29/01/2020,9762,8
29/01/2020,11497,4
29/01/2020,9455,1
29/01/2020,7233,1
29/01/2020,11473,4
29/01/2020,11440,1
29/01/2020,8256,4
29/01/2020,6768,3
29/01/2020,8817,1
29/01/2020,10687,1
29/01/2020,11632,7
29/01/2020,9893,10
29/01/2020,10127,8
29/01/2020,7906,11
29/01/2020,10487,7
29/01/2020,10923,13
29/01/2020,10126,4
29/01/2020,7306,2
29/01/2020,9262,7
29/01/2020,11414,6
29/01/2020,7680,1
29/01/2020,6775,13
29/01/2020,6771,4
30/01/2020,8979,6
30/01/2020,8958,4
30/01/2020,11644,11
30/01/2020,11497,5
30/01/2020,10933,5
30/01/2020,9660,18
30/01/2020,11350,5
30/01/2020,10127,7
30/01/2020,11793,5
30/01/2020,11670,3
30/01/2020,11760,5
30/01/2020,10946,10
30/01/2020,11804,12
30/01/2020,11291,6
30/01/2020,9073,16
30/01/2020,11051,5
30/01/2020,6768,8
30/01/2020,10537,4
30/01/2020,7306,1
30/01/2020,6770,6
30/01/2020,6535,11
30/01/2020,6773,13
30/01/2020,6774,2
30/01/2020,9762,10
30/01/2020,9703,8
30/01/2020,9585,9
30/01/2020,10275,2
30/01/2020,9893,3
30/01/2020,6775,4
30/01/2020,11632,9
30/01/2020,6777,13
30/01/2020,9851,1
30/01/2020,10255,4
30/01/2020,11119,8
30/01/2020,11293,4
30/01/2020,9355,1
30/01/2020,7993,6
30/01/2020,11619,5
30/01/2020,10487,1
30/01/2020,6861,7
30/01/2020,11669,3
30/01/2020,9909,3
30/01/2020,10923,2
31/01/2020,11611,14
31/01/2020,9703,5
31/01/2020,8821,5
31/01/2020,11293,11
31/01/2020,9909,1
31/01/2020,11674,6
31/01/2020,9762,1
31/01/2020,11473,11
31/01/2020,10016,22
31/01/2020,11174,9
31/01/2020,9562,9
31/01/2020,10946,3
31/01/2020,11619,1
31/01/2020,8074,2
31/01/2020,10033,4
31/01/2020,11620,12
31/01/2020,9718,9
31/01/2020,6861,6
31/01/2020,9330,6
31/01/2020,10837,3
31/01/2020,6768,8
31/01/2020,9660,11
31/01/2020,6777,7
31/01/2020,11638,13
31/01/2020,6774,2
31/01/2020,10831,18
31/01/2020,11644,1
31/01/2020,11119,3
31/01/2020,11632,3
31/01/2020,10211,19
01/02/2020,11630,10
01/02/2020,11439,9
01/02/2020,11620,1
01/02/2020,8979,15
01/02/2020,9718,5
01/02/2020,11674,2
01/02/2020,9355,4
01/02/2020,11076,8
01/02/2020,10465,3
01/02/2020,10537,8
01/02/2020,10016,9
01/02/2020,11619,10
01/02/2020,10831,2
01/02/2020,10923,29
01/02/2020,10255,15
01/02/2020,7993,15
01/02/2020,6777,12
01/02/2020,7893,3
01/02/2020,11546,14
01/02/2020,11611,2
01/02/2020,11174,3
01/02/2020,11638,2
01/02/2020,11673,23
02/02/2020,11350,5
02/02/2020,9851,10
02/02/2020,9073,14
02/02/2020,6777,10
02/02/2020,10465,4
02/02/2020,6774,1
02/02/2020,9436,16
02/02/2020,6770,5
02/02/2020,10923,9
02/02/2020,11514,6
02/02/2020,9403,6
02/02/2020,10933,6
02/02/2020,9703,7
02/02/2020,11119,12
02/02/2020,11645,12
02/02/2020,6775,6
02/02/2020,9352,10
02/02/2020,11637,12
02/02/2020,6861,8
02/02/2020,10211,5
02/02/2020,10537,3
02/02/2020,7893,2
02/02/2020,8979,7
02/02/2020,11794,4
02/02/2020,11544,3
02/02/2020,7993,5
02/02/2020,9262,5
02/02/2020,10126,15
02/02/2020,9355,3
02/02/2020,11402,6
02/02/2020,7680,13
02/02/2020,11076,1
02/02/2020,11527,4
02/02/2020,8706,16
02/02/2020,8074,4
02/02/2020,10837,8
02/02/2020,10170,3
02/02/2020,11546,1
02/02/2020,6884,16
02/02/2020,8234,11
02/02/2020,11473,2
02/02/2020,6769,8
02/02/2020,10798,16
02/02/2020,11673,2
02/02/2020,11439,1
03/02/2020,11544,5
03/02/2020,10170,2
03/02/2020,10127,2
03/02/2020,6769,2
03/02/2020,10933,5
03/02/2020,10408,8
03/02/2020,10831,8
03/02/2020,6861,6
03/02/2020,10262,5
03/02/2020,8808,1
03/02/2020,11350,6
03/02/2020,9355,1
03/02/2020,11619,9
03/02/2020,9403,4
03/02/2020,8958,5
03/02/2020,9487,3
03/02/2020,11119,3
03/02/2020,11760,12
03/02/2020,6768,4
03/02/2020,9422,10
03/02/2020,9909,11
03/02/2020,9585,8
03/02/2020,9718,1
03/02/2020,11402,11
03/02/2020,10275,5
03/02/2020,10202,3
03/02/2020,6773,19
03/02/2020,6775,8
03/02/2020,11794,2
03/02/2020,11527,4
03/02/2020,10255,9
03/02/2020,9851,5
03/02/2020,9703,1
03/02/2020,11674,4
03/02/2020,11051,5
03/02/2020,10126,6
03/02/2020,11670,6
03/02/2020,9749,1
03/02/2020,7306,2
03/02/2020,9893,6
03/02/2020,11010,11
03/02/2020,10798,2
03/02/2020,9971,8
04/02/2020,9403,9
04/02/2020,6884,13
04/02/2020,10262,1
04/02/2020,11794,1
04/02/2020,8706,5
04/02/2020,9851,2
04/02/2020,11670,1
04/02/2020,11527,3
04/02/2020,11760,3
04/02/2020,9893,4
04/02/2020,9262,4
04/02/2020,9972,5
04/02/2020,11315,8
04/02/2020,10202,2
04/02/2020,9718,4
04/02/2020,9762,2
04/02/2020,11839,8
04/02/2020,7680,10
04/02/2020,11402,3
04/02/2020,9352,3
04/02/2020,6939,11
04/02/2020,9971,3
04/02/2020,11481,7
04/02/2020,11674,1
04/02/2020,11645,3
04/02/2020,11544,5
04/02/2020,6769,3
04/02/2020,7233,5
04/02/2020,11619,5
04/02/2020,11642,6
04/02/2020,6768,3
04/02/2020,8979,27
04/02/2020,11614,9
04/02/2020,11350,5
04/02/2020,11833,3
04/02/2020,6888,12
04/02/2020,10465,4
04/02/2020,10275,2
04/02/2020,8075,2
04/02/2020,9073,14
04/02/2020,10933,6
04/02/2020,6774,2
04/02/2020,10831,2
04/02/2020,8958,3
04/02/2020,9909,1
04/02/2020,10615,14
04/02/2020,11236,1
04/02/2020,6773,19
05/02/2020,11174,7
05/02/2020,10465,1
05/02/2020,11402,6
05/02/2020,7905,9
05/02/2020,10988,9
05/02/2020,6796,13
05/02/2020,11250,12
05/02/2020,11816,4
05/02/2020,11527,4
05/02/2020,9703,12
05/02/2020,10574,1
05/02/2020,6768,4
05/02/2020,8706,2
05/02/2020,6861,3
05/02/2020,9762,4
05/02/2020,9660,17
05/02/2020,9403,12
05/02/2020,7306,8
05/02/2020,6775,14
05/02/2020,11614,1
05/02/2020,10615,3
05/02/2020,11619,8
05/02/2020,10033,4
05/02/2020,9262,5
05/02/2020,11430,12
05/02/2020,11642,2
05/02/2020,8817,2
05/02/2020,10923,10
05/02/2020,11669,9
05/02/2020,11369,3
05/02/2020,6726,1
05/02/2020,10202,1
05/02/2020,11544,5
05/02/2020,9893,1
05/02/2020,8234,13
05/02/2020,9749,5
05/02/2020,7233,1
05/02/2020,6777,5
05/02/2020,11481,1
05/02/2020,9972,8
05/02/2020,11794,5
05/02/2020,6774,3
05/02/2020,8979,3
05/02/2020,6939,7
05/02/2020,9729,8
05/02/2020,11839,9
06/02/2020,11527,4
06/02/2020,6861,6
06/02/2020,7359,8
06/02/2020,10170,7
06/02/2020,8231,10
06/02/2020,9729,3
06/02/2020,7905,2
06/02/2020,9435,11
06/02/2020,8074,8
06/02/2020,8808,1
06/02/2020,6777,8
06/02/2020,9073,11
06/02/2020,9262,4
06/02/2020,7680,15
06/02/2020,6769,1
06/02/2020,11461,3
06/02/2020,11174,1
06/02/2020,10837,2
06/02/2020,11761,7
06/02/2020,10275,2
06/02/2020,11833,3
06/02/2020,9660,6
06/02/2020,11350,4
06/02/2020,11437,10
06/02/2020,10537,10
06/02/2020,10112,10
06/02/2020,11402,4
06/02/2020,9403,9
06/02/2020,9352,4
06/02/2020,10211,3
06/02/2020,6773,15
06/02/2020,9703,7
06/02/2020,9909,8
06/02/2020,10774,1
06/02/2020,10923,5
06/02/2020,10465,2
06/02/2020,10831,7
06/02/2020,11619,8
06/02/2020,10811,5
06/02/2020,11544,5
06/02/2020,6768,22
06/02/2020,11612,9
06/02/2020,6726,2
06/02/2020,6770,2
06/02/2020,9762,7
06/02/2020,11430,1
06/02/2020,11669,4
07/02/2020,10408,25
07/02/2020,11439,11
07/02/2020,11544,16
07/02/2020,10575,17
07/02/2020,11761,1
07/02/2020,9435,4
07/02/2020,11229,9
07/02/2020,10126,14
07/02/2020,11368,1
07/02/2020,9762,16
07/02/2020,11662,4
07/02/2020,8231,12
07/02/2020,10831,3
07/02/2020,10537,4
07/02/2020,10170,2
07/02/2020,11437,4
07/02/2020,9971,13
07/02/2020,6777,4
07/02/2020,10211,1
07/02/2020,9909,1
07/02/2020,10112,5
07/02/2020,9562,7
07/02/2020,8175,1
07/02/2020,10811,1
07/02/2020,11619,19
07/02/2020,9585,11
07/02/2020,7680,3
07/02/2020,6861,4
07/02/2020,9487,5
08/02/2020,11761,13
08/02/2020,11544,2
08/02/2020,11611,7
08/02/2020,8706,9
08/02/2020,11620,1
08/02/2020,10465,9
08/02/2020,9487,3
08/02/2020,9792,17
08/02/2020,9585,1
08/02/2020,11431,9
08/02/2020,9718,4
08/02/2020,10126,11
08/02/2020,9971,3
08/02/2020,9355,2
08/02/2020,8231,5
08/02/2020,9762,3
08/02/2020,8979,11
08/02/2020,11473,18
08/02/2020,11673,20
08/02/2020,10575,2
08/02/2020,11119,13
08/02/2020,6768,9
08/02/2020,7680,7
08/02/2020,11619,2
08/02/2020,9352,9
08/02/2020,10408,9
09/02/2020,9403,8
09/02/2020,8821,10
09/02/2020,11443,5
09/02/2020,9718,5
09/02/2020,11639,23
09/02/2020,9893,4
09/02/2020,9973,2
09/02/2020,11236,5
09/02/2020,10202,1
09/02/2020,9330,3
09/02/2020,6726,8
09/02/2020,7993,13
09/02/2020,11403,9
09/02/2020,9073,5
09/02/2020,11119,4
09/02/2020,11473,4
09/02/2020,11757,10
09/02/2020,7680,10
09/02/2020,8451,2
09/02/2020,10933,5
09/02/2020,10255,14
09/02/2020,11794,2
09/02/2020,9851,1
09/02/2020,8470,13
09/02/2020,7233,2
09/02/2020,11619,7
09/02/2020,11839,6
09/02/2020,10465,2
09/02/2020,10946,8
09/02/2020,11544,5
09/02/2020,6770,1
09/02/2020,11673,2
09/02/2020,11527,3
09/02/2020,11546,5
09/02/2020,6771,1
09/02/2020,11402,11
09/02/2020,9262,6
09/02/2020,6777,8
09/02/2020,10211,9
09/02/2020,8234,8
09/02/2020,11674,2
09/02/2020,9792,9
09/02/2020,11514,7
09/02/2020,8074,4
09/02/2020,11350,5
09/02/2020,11670,6
09/02/2020,6775,17
10/02/2020,10774,2
10/02/2020,11839,4
10/02/2020,11638,8
10/02/2020,7893,1
10/02/2020,11174,6
10/02/2020,10255,2
10/02/2020,11350,6
10/02/2020,9458,11
10/02/2020,6771,3
10/02/2020,7993,4
10/02/2020,7905,1
10/02/2020,10170,5
10/02/2020,11619,8
10/02/2020,10831,8
10/02/2020,10946,2
10/02/2020,10202,1
10/02/2020,11639,4
10/02/2020,11051,6
10/02/2020,11403,5
10/02/2020,6768,3
10/02/2020,9403,10
10/02/2020,11794,10
10/02/2020,10933,5
10/02/2020,11195,9
10/02/2020,11760,11
10/02/2020,11659,6
10/02/2020,11040,1
10/02/2020,11402,3
10/02/2020,11250,5
10/02/2020,11443,3
10/02/2020,9355,9
10/02/2020,11674,1
10/02/2020,10211,1
10/02/2020,11762,8
10/02/2020,10127,11
10/02/2020,6546,5
10/02/2020,11527,5
10/02/2020,9487,9
10/02/2020,11833,3
10/02/2020,10687,1
10/02/2020,7233,2
10/02/2020,6775,4
10/02/2020,6773,17
10/02/2020,6884,11
10/02/2020,9770,1
10/02/2020,11670,1
10/02/2020,8201,2
10/02/2020,9262,7
11/02/2020,10170,3
11/02/2020,9851,1
11/02/2020,8979,16
11/02/2020,8706,8
11/02/2020,6774,3
11/02/2020,6770,3
11/02/2020,9352,1
11/02/2020,10465,1
11/02/2020,11174,3
11/02/2020,6962,1
11/02/2020,11638,2
11/02/2020,6546,1
11/02/2020,11794,4
11/02/2020,11662,3
11/02/2020,11839,9
11/02/2020,9399,1
11/02/2020,8808,1
11/02/2020,7905,1
11/02/2020,6777,5
11/02/2020,7725,5
11/02/2020,11620,10
11/02/2020,9403,8
11/02/2020,6768,8
11/02/2020,9893,2
11/02/2020,7889,1
11/02/2020,11403,5
11/02/2020,11350,3
11/02/2020,7233,3
11/02/2020,6892,12
11/02/2020,11544,4
11/02/2020,11402,4
11/02/2020,10262,7
11/02/2020,9458,7
11/02/2020,11443,2
11/02/2020,11761,8
11/02/2020,11527,2
11/02/2020,8075,2
11/02/2020,9973,6
11/02/2020,10933,5
11/02/2020,11762,2
11/02/2020,9729,6
11/02/2020,10127,4
11/02/2020,7680,7
11/02/2020,9762,2
11/02/2020,11614,4
11/02/2020,9909,5
11/02/2020,7893,1
11/02/2020,6939,10
11/02/2020,6773,15
11/02/2020,10211,4
11/02/2020,6775,5
11/02/2020,11833,4
11/02/2020,11760,3
11/02/2020,6927,9
11/02/2020,10033,3
12/02/2020,10465,1
12/02/2020,10202,3
12/02/2020,11010,11
12/02/2020,11527,3
12/02/2020,7306,10
12/02/2020,11403,4
12/02/2020,11761,1
12/02/2020,8450,1
12/02/2020,10262,5
12/02/2020,11856,3
12/02/2020,9330,1
12/02/2020,11040,6
12/02/2020,11437,5
12/02/2020,11443,4
12/02/2020,11619,7
12/02/2020,6770,2
12/02/2020,6777,4
12/02/2020,6768,20
12/02/2020,11369,3
12/02/2020,9762,6
12/02/2020,11794,3
12/02/2020,7993,7
12/02/2020,9792,24
12/02/2020,10127,1
12/02/2020,8979,5
12/02/2020,9729,2
12/02/2020,6796,11
12/02/2020,9703,8
12/02/2020,11544,6
12/02/2020,6939,7
12/02/2020,6771,3
12/02/2020,7906,9
12/02/2020,11839,5
12/02/2020,9851,1
12/02/2020,9435,6
12/02/2020,9262,5
12/02/2020,11430,5
12/02/2020,6774,6
12/02/2020,11620,3
12/02/2020,9660,11
12/02/2020,8234,10
12/02/2020,9403,6
12/02/2020,9749,4
13/02/2020,11619,10
13/02/2020,11839,6
13/02/2020,6768,8
13/02/2020,9851,2
13/02/2020,7906,3
13/02/2020,6777,3
13/02/2020,9702,7
13/02/2020,9352,6
13/02/2020,9703,4
13/02/2020,11840,8
13/02/2020,11431,9
13/02/2020,8979,22
13/02/2020,11437,5
13/02/2020,10933,5
13/02/2020,11544,2
13/02/2020,9893,6
13/02/2020,11040,2
13/02/2020,11051,7
13/02/2020,9762,15
13/02/2020,7993,3
13/02/2020,11835,1
13/02/2020,11430,6
13/02/2020,11804,4
13/02/2020,9073,12
13/02/2020,11794,4
13/02/2020,9749,13
13/02/2020,11632,5
13/02/2020,9562,13
13/02/2020,9718,15
13/02/2020,6773,16
13/02/2020,9971,13
13/02/2020,9585,1
13/02/2020,11402,6
13/02/2020,6771,12
13/02/2020,10127,5
13/02/2020,9660,3
13/02/2020,9262,7
13/02/2020,9435,3
13/02/2020,11668,8
13/02/2020,6774,5
13/02/2020,8447,1
13/02/2020,8231,7
14/02/2020,10202,2
14/02/2020,10016,16
14/02/2020,10898,4
14/02/2020,9702,5
14/02/2020,11670,15
14/02/2020,11527,3
14/02/2020,10774,6
14/02/2020,11632,1
14/02/2020,9792,6
14/02/2020,9718,3
14/02/2020,11406,6
14/02/2020,10211,15
14/02/2020,9971,1
14/02/2020,9585,3
14/02/2020,9973,1
14/02/2020,11668,3
14/02/2020,11833,5
14/02/2020,9972,11
14/02/2020,6777,11
14/02/2020,9073,3
14/02/2020,6774,9
14/02/2020,11798,2
14/02/2020,10590,3
14/02/2020,10275,3
14/02/2020,11174,5
14/02/2020,8231,9
14/02/2020,10831,17
14/02/2020,9355,1
14/02/2020,8979,1
14/02/2020,8074,2
14/02/2020,8821,7
14/02/2020,11403,12
14/02/2020,11402,14
14/02/2020,11431,3
15/02/2020,10016,7
15/02/2020,8553,1
15/02/2020,11670,1
15/02/2020,11431,1
15/02/2020,10408,20
15/02/2020,7906,1
15/02/2020,9851,1
15/02/2020,8074,1
15/02/2020,9972,3
15/02/2020,11402,1
15/02/2020,11669,15
15/02/2020,10487,18
15/02/2020,9792,20
15/02/2020,11674,10
15/02/2020,11403,3
15/02/2020,9422,12
15/02/2020,7893,12
15/02/2020,11410,14
15/02/2020,11174,1
15/02/2020,10831,1
15/02/2020,10170,17
15/02/2020,10211,3
15/02/2020,6771,10
15/02/2020,11833,11
15/02/2020,8231,8
15/02/2020,10537,14
16/02/2020,10933,6
16/02/2020,11833,1
16/02/2020,7359,20
16/02/2020,9762,10
16/02/2020,6888,17
16/02/2020,10537,7
16/02/2020,11847,11
16/02/2020,11527,4
16/02/2020,8706,13
16/02/2020,11315,4
16/02/2020,10170,2
16/02/2020,11760,4
16/02/2020,11544,6
16/02/2020,9893,7
16/02/2020,11838,5
16/02/2020,9458,17
16/02/2020,10255,17
16/02/2020,11410,1
16/02/2020,9851,1
16/02/2020,6777,2
16/02/2020,10465,6
16/02/2020,8074,8
16/02/2020,11839,7
16/02/2020,11783,1
16/02/2020,8979,4
16/02/2020,6771,15
16/02/2020,10487,1
16/02/2020,8075,9
16/02/2020,6861,2
16/02/2020,11403,24
16/02/2020,11669,3
16/02/2020,8234,13
16/02/2020,6774,7
16/02/2020,11794,3
16/02/2020,10211,4
16/02/2020,11119,11
16/02/2020,9352,3
16/02/2020,9073,20
16/02/2020,8383,1
16/02/2020,6770,3
16/02/2020,11040,1
16/02/2020,6775,1
16/02/2020,11619,10
16/02/2020,10408,1
17/02/2020,7893,1
17/02/2020,10211,1
17/02/2020,8979,8
17/02/2020,11280,8
17/02/2020,9458,2
17/02/2020,11838,1
17/02/2020,10275,10
17/02/2020,8082,2
17/02/2020,10202,7
17/02/2020,11842,10
17/02/2020,6773,22
17/02/2020,11350,3
17/02/2020,11236,1
17/02/2020,9703,10
17/02/2020,6775,12
17/02/2020,9851,3
17/02/2020,10127,4
17/02/2020,6885,11
17/02/2020,9355,6
17/02/2020,11619,9
17/02/2020,8201,2
17/02/2020,11443,6
17/02/2020,11833,4
17/02/2020,6768,6
17/02/2020,11229,5
17/02/2020,8706,1
17/02/2020,10033,6
17/02/2020,9762,5
17/02/2020,11849,1
17/02/2020,11403,3
17/02/2020,9792,13
17/02/2020,9585,2
17/02/2020,10933,4
17/02/2020,11794,4
17/02/2020,9893,4
17/02/2020,11639,18
17/02/2020,6861,2
17/02/2020,10262,7
17/02/2020,11847,3
17/02/2020,6771,2
17/02/2020,11790,7
17/02/2020,11402,6
17/02/2020,11527,6
17/02/2020,11662,3
17/02/2020,6774,3
17/02/2020,11119,3
17/02/2020,9262,6
17/02/2020,11010,10
17/02/2020,8450,3
17/02/2020,10687,1
18/02/2020,10465,8
18/02/2020,10275,3
18/02/2020,6768,4
18/02/2020,9330,7
18/02/2020,9703,1
18/02/2020,11350,6
18/02/2020,11280,2
18/02/2020,11639,7
18/02/2020,9893,6
18/02/2020,9792,5
18/02/2020,11844,1
18/02/2020,6884,14
18/02/2020,6774,2
18/02/2020,11527,2
18/02/2020,11833,3
18/02/2020,8082,6
18/02/2020,9073,11
18/02/2020,6773,15
18/02/2020,7725,5
18/02/2020,6939,7
18/02/2020,6777,7
18/02/2020,6771,2
18/02/2020,10408,10
18/02/2020,11790,3
18/02/2020,11544,3
18/02/2020,11620,8
18/02/2020,11253,5
18/02/2020,11443,7
18/02/2020,11040,1
18/02/2020,10561,6
18/02/2020,11402,2
18/02/2020,10016,9
18/02/2020,11614,7
18/02/2020,11688,10
18/02/2020,11794,1
18/02/2020,8470,10
18/02/2020,10255,11
18/02/2020,6726,3
18/02/2020,11842,2
18/02/2020,8706,13
18/02/2020,9851,7
18/02/2020,10831,2
18/02/2020,8979,11
18/02/2020,10262,1
18/02/2020,11762,6
18/02/2020,11619,4
19/02/2020,9073,7
19/02/2020,10465,1
19/02/2020,10126,7
19/02/2020,9792,16
19/02/2020,6771,1
19/02/2020,9403,6
19/02/2020,6768,21
19/02/2020,10561,4
19/02/2020,9262,6
19/02/2020,9330,1
19/02/2020,11619,6
19/02/2020,11840,3
19/02/2020,6861,2
19/02/2020,10275,3
19/02/2020,11639,1
19/02/2020,10487,8
19/02/2020,6775,7
19/02/2020,11199,1
19/02/2020,11630,4
19/02/2020,11437,5
19/02/2020,11614,4
19/02/2020,8553,1
19/02/2020,11544,4
19/02/2020,11443,15
19/02/2020,8979,11
19/02/2020,9436,12
19/02/2020,11403,7
19/02/2020,8450,2
19/02/2020,6939,8
19/02/2020,11632,6
19/02/2020,11688,1
19/02/2020,11856,3
19/02/2020,11794,2
19/02/2020,9355,4
19/02/2020,7233,2
19/02/2020,11430,5
19/02/2020,10016,4
19/02/2020,11612,5
19/02/2020,8234,14
19/02/2020,11620,4
19/02/2020,9893,6
19/02/2020,7906,1
19/02/2020,9851,1
19/02/2020,11527,3
19/02/2020,11402,2
19/02/2020,6796,11
19/02/2020,9562,2
19/02/2020,9971,9
19/02/2020,10408,2
19/02/2020,11839,5
19/02/2020,6777,7
20/02/2020,11350,5
20/02/2020,7680,1
20/02/2020,8073,2
20/02/2020,6774,1
20/02/2020,10127,5
20/02/2020,6726,9
20/02/2020,11816,5
20/02/2020,10211,2
20/02/2020,8450,1
20/02/2020,11619,13
20/02/2020,8706,5
20/02/2020,11437,4
20/02/2020,6775,12
20/02/2020,11403,9
20/02/2020,9851,3
20/02/2020,11461,2
20/02/2020,7906,1
20/02/2020,6773,12
20/02/2020,6768,7
20/02/2020,10933,5
20/02/2020,9773,1
20/02/2020,10016,17
20/02/2020,11430,1
20/02/2020,11833,5
20/02/2020,11794,7
20/02/2020,11174,5
20/02/2020,9660,21
20/02/2020,9403,8
20/02/2020,9073,11
20/02/2020,10126,8
20/02/2020,9792,3
20/02/2020,11839,8
20/02/2020,11837,6
20/02/2020,10831,9
20/02/2020,8074,5
20/02/2020,9971,3
20/02/2020,11443,2
20/02/2020,6861,2
20/02/2020,6770,7
20/02/2020,10213,1
20/02/2020,10033,5
20/02/2020,10465,3
20/02/2020,9703,6
20/02/2020,10487,1
20/02/2020,7233,7
20/02/2020,11195,11
20/02/2020,6777,6
20/02/2020,11402,8
20/02/2020,9893,5
20/02/2020,11659,10
21/02/2020,11851,9
21/02/2020,6771,20
21/02/2020,9458,17
21/02/2020,11236,4
21/02/2020,9909,12
21/02/2020,11865,2
21/02/2020,11793,3
21/02/2020,9703,3
21/02/2020,11659,1
21/02/2020,10687,1
21/02/2020,8231,13
21/02/2020,11402,5
21/02/2020,10255,23
21/02/2020,11174,2
21/02/2020,10465,3
21/02/2020,7306,18
21/02/2020,11837,1
21/02/2020,11403,8
21/02/2020,10033,4
21/02/2020,11836,8
21/02/2020,10016,6
21/02/2020,11619,1
21/02/2020,11757,1
21/02/2020,9762,21
21/02/2020,9660,2
21/02/2020,11076,5
21/02/2020,11670,16
21/02/2020,6726,2
21/02/2020,6775,14
21/02/2020,10574,7
21/02/2020,10262,12
22/02/2020,6768,3
22/02/2020,6774,4
22/02/2020,11836,2
22/02/2020,9458,8
22/02/2020,10465,7
22/02/2020,10774,3
22/02/2020,7306,1
22/02/2020,8231,2
22/02/2020,11431,1
22/02/2020,11851,4
22/02/2020,9702,12
22/02/2020,11473,16
22/02/2020,7233,4
22/02/2020,10574,1
22/02/2020,11515,9
22/02/2020,9762,6
22/02/2020,9909,2
22/02/2020,11847,16
22/02/2020,8821,9
22/02/2020,11673,4
22/02/2020,11638,13
22/02/2020,10255,4
22/02/2020,9729,11
22/02/2020,11639,23
22/02/2020,11670,3
22/02/2020,10262,4
22/02/2020,10831,13
22/02/2020,10202,2
23/02/2020,8817,5
23/02/2020,6769,4
23/02/2020,11790,4
23/02/2020,11839,6
23/02/2020,9403,7
23/02/2020,10126,14
23/02/2020,7725,6
23/02/2020,10574,1
23/02/2020,11847,2
23/02/2020,6775,5
23/02/2020,9702,3
23/02/2020,11481,9
23/02/2020,6796,15
23/02/2020,6770,3
23/02/2020,8979,9
23/02/2020,11527,1
23/02/2020,9729,4
23/02/2020,11638,1
23/02/2020,10831,2
23/02/2020,9262,8
23/02/2020,11544,5
23/02/2020,11639,7
23/02/2020,10933,6
23/02/2020,10465,1
23/02/2020,11350,6
23/02/2020,11838,4
23/02/2020,11403,3
23/02/2020,7233,1
23/02/2020,10811,8
23/02/2020,10947,1
23/02/2020,6726,5
23/02/2020,9352,1
23/02/2020,10408,5
23/02/2020,10886,4
23/02/2020,6777,19
23/02/2020,6773,15
23/02/2020,9971,7
23/02/2020,10928,1
23/02/2020,11443,10
23/02/2020,8074,4
23/02/2020,8082,5
23/02/2020,11612,10
23/02/2020,10575,5
23/02/2020,9893,7
23/02/2020,8234,13
23/02/2020,6774,2
23/02/2020,10837,2
23/02/2020,9762,3
23/02/2020,11473,1
24/02/2020,11439,6
24/02/2020,11293,1
24/02/2020,9971,6
24/02/2020,10831,2
24/02/2020,11798,5
24/02/2020,11839,6
24/02/2020,9792,8
24/02/2020,11797,9
24/02/2020,11481,2
24/02/2020,10408,3
24/02/2020,10255,9
24/02/2020,8470,13
24/02/2020,11051,4
24/02/2020,10126,8
24/02/2020,10127,5
24/02/2020,11402,6
24/02/2020,11350,4
24/02/2020,9851,1
24/02/2020,9403,5
24/02/2020,11527,3
24/02/2020,7306,16
24/02/2020,10487,6
24/02/2020,9703,5
24/02/2020,11544,12
24/02/2020,10811,3
24/02/2020,6769,3
24/02/2020,9562,13
24/02/2020,6777,7
24/02/2020,9909,4
24/02/2020,9487,8
24/02/2020,9352,1
24/02/2020,6775,3
24/02/2020,10575,3
24/02/2020,6768,8
24/02/2020,10016,12
24/02/2020,11443,3
24/02/2020,8979,11
24/02/2020,11760,2
24/02/2020,10561,1
24/02/2020,6771,1
24/02/2020,9893,7
24/02/2020,8201,2
24/02/2020,10933,6
24/02/2020,6773,21
25/02/2020,11544,2
25/02/2020,10824,10
25/02/2020,9893,4
25/02/2020,9262,8
25/02/2020,9792,7
25/02/2020,10255,3
25/02/2020,11794,2
25/02/2020,11439,1
25/02/2020,6771,4
25/02/2020,6773,14
25/02/2020,11839,14
25/02/2020,10127,6
25/02/2020,6777,6
25/02/2020,6939,16
25/02/2020,11461,1
25/02/2020,7233,3
25/02/2020,11833,3
25/02/2020,11174,6
25/02/2020,10408,7
25/02/2020,11639,12
25/02/2020,8808,1
25/02/2020,10487,1
25/02/2020,10933,9
25/02/2020,11816,1
25/02/2020,11402,6
25/02/2020,10831,7
25/02/2020,10798,8
